i,dtime,fuellevel,ingection,speed,height,tachometer
60436,2020-02-26 16:04:30,,1,95,11.9,3488
60437,2020-02-26 16:05:01,,1,107,13.1,3840
60438,2020-02-26 16:05:09,,1,92,13.5,3328
60439,2020-02-26 16:05:19,,1,89,13.2,3232
60440,2020-02-26 16:05:27,,1,74,13.7,2720
60441,2020-02-26 16:05:34,,1,70,14.2,2560
60442,2020-02-26 16:07:27,,1,15,14.9,2880
60443,2020-02-26 16:07:58,,1,59,24.7,2528
60444,2020-02-26 16:08:29,,1,26,21.4,832
60445,2020-02-26 16:08:58,,1,16,20.7,1760
60446,2020-02-26 16:09:00,,1,27,19.6,2880
60447,2020-02-26 16:09:06,,1,44,19.2,2560
60448,2020-02-26 16:09:28,,1,48,15.6,2848
60449,2020-02-26 16:09:31,,1,46,15.2,2720
60450,2020-02-26 16:09:35,,1,43,14.6,2592
60451,2020-02-26 16:09:37,,1,44,14.0,2688
60452,2020-02-26 16:09:48,,1,52,10.4,2304
60453,2020-02-26 16:09:53,,1,51,10.8,2144
60454,2020-02-26 16:09:58,,1,49,11.3,2144
60455,2020-02-26 16:10:02,,1,52,11.1,2240
60456,2020-02-26 16:10:17,,1,52,11.4,2176
60457,2020-02-26 16:10:22,,1,54,10.4,2336
60458,2020-02-26 16:10:27,,1,57,9.8,2464
60459,2020-02-26 16:10:38,,1,60,9.6,2560
60460,2020-02-26 16:10:44,,1,58,9.5,2464
60461,2020-02-26 16:10:52,,1,58,8.9,2464
60462,2020-02-26 16:10:54,,1,57,8.7,2432
60463,2020-02-26 16:10:58,,1,58,8.8,2528
60464,2020-02-26 16:11:04,,1,59,9.2,2432
60465,2020-02-26 16:11:14,,1,39,9.9,2272
60466,2020-02-26 16:11:16,,1,37,10.1,2336
60467,2020-02-26 16:11:18,,1,41,10.6,2528
60468,2020-02-26 16:11:23,,1,45,11.6,2624
60469,2020-02-26 16:11:26,,1,46,11.6,2848
60470,2020-02-26 16:11:30,,1,51,11.1,3168
60471,2020-02-26 16:11:58,,1,50,10.0,2080
60472,2020-02-26 16:12:05,,1,32,9.6,1952
60473,2020-02-26 16:12:07,,1,33,8.7,1952
60474,2020-02-26 16:12:09,,1,36,8.1,2208
60475,2020-02-26 16:12:12,,1,42,7.4,2464
60476,2020-02-26 16:12:22,,1,47,9.9,2688
60477,2020-02-26 16:12:33,,1,16,11.0,1856
60478,2020-02-26 16:12:35,,1,26,11.2,2848
60479,2020-02-26 16:12:50,,1,54,10.5,2336
60480,2020-02-26 16:13:21,,1,8,12.2,2368
60481,2020-02-26 16:13:27,,1,23,17.1,1952
60482,2020-02-26 16:13:43,,1,10,13.7,1024
60483,2020-02-26 16:13:49,,1,13,13.6,1344
60484,2020-02-26 16:14:04,,1,38,12.5,2208
60485,2020-02-26 16:14:09,,1,43,12.7,2528
60486,2020-02-26 16:14:35,,1,38,12.2,2336
60487,2020-02-26 16:14:50,,1,13,14.4,3040
60488,2020-02-26 16:14:59,,1,44,16.1,2624
60489,2020-02-26 16:15:17,,1,54,20.1,2208
60490,2020-02-26 16:15:24,,1,15,18.5,1504
60491,2020-02-26 16:15:29,,1,27,17.4,3008
60492,2020-02-26 16:15:37,,1,45,15.2,2592
60493,2020-02-26 16:15:47,,1,35,14.4,1728
60494,2020-02-26 16:15:55,,1,19,13.4,1184
60495,2020-02-26 16:16:12,,1,31,13.1,1696
60496,2020-02-26 16:16:21,,1,42,13.3,2400
60497,2020-02-26 16:16:28,,1,16,14.8,1536
60498,2020-02-26 16:16:32,,1,24,14.7,2560
60499,2020-02-26 16:16:44,,1,39,14.5,2080
60500,2020-02-26 16:16:50,,1,21,14.7,2304
60501,2020-02-26 16:16:52,,1,29,14.3,2944
60502,2020-02-26 16:16:59,,1,36,13.2,2048
60503,2020-02-26 16:17:10,,1,17,11.7,768
60504,2020-02-26 16:17:13,,1,11,11.8,960
60505,2020-02-26 16:17:17,,1,6,12.5,928
60506,2020-02-26 16:28:17,,1,8,7.9,1952
60507,2020-02-26 16:28:21,,1,11,9.3,1152
60508,2020-02-26 16:28:24,,1,17,10.0,1920
60509,2020-02-26 16:28:27,,1,26,11.4,2400
60510,2020-02-26 16:32:08,,1,24,13.9,1504
60511,2020-02-26 16:32:11,,1,16,13.3,1536
60512,2020-02-26 16:32:13,,1,24,12.9,2208
60513,2020-02-26 16:32:16,,1,31,13.7,1824
60514,2020-02-26 16:32:23,,1,43,13.2,2528
60515,2020-02-26 16:32:32,,1,11,13.0,1120
60516,2020-02-26 16:32:34,,1,13,12.8,1280
60517,2020-02-26 16:32:37,,1,26,12.3,2368
60518,2020-02-26 16:32:47,,1,36,12.3,2112
60519,2020-02-26 16:33:39,,1,23,13.4,2176
60520,2020-02-26 16:33:54,,1,33,13.5,2112
60521,2020-02-26 16:34:02,,1,43,12.4,992
60522,2020-02-26 16:34:42,,1,41,11.6,2368
60523,2020-02-26 16:34:48,,1,20,11.7,1312
60524,2020-02-26 16:34:53,,1,20,10.9,1920
60525,2020-02-26 16:35:21,,1,33,12.2,1952
60526,2020-02-26 16:35:35,,1,10,12.2,832
60527,2020-02-26 16:35:47,,1,12,12.0,1216
60528,2020-02-26 16:35:49,,1,16,11.6,1472
60529,2020-02-26 16:35:54,,1,27,10.6,2464
60530,2020-02-26 16:36:21,,1,42,10.2,2496
60531,2020-02-26 16:37:32,,1,9,4.5,2176
60532,2020-02-26 16:37:35,,1,25,5.2,2368
60533,2020-02-26 16:37:43,,1,48,6.3,2784
60534,2020-02-26 16:37:48,,1,40,6.7,2336
60535,2020-02-26 16:37:49,,1,38,6.3,2272
60536,2020-02-26 16:37:51,,1,38,5.8,2176
60537,2020-02-26 16:38:15,,1,70,11.0,3008
60538,2020-02-26 16:38:26,,1,56,11.6,2432
60539,2020-02-26 16:38:28,,1,58,11.7,2432
60540,2020-02-26 16:38:33,,1,42,12.0,1856
60541,2020-02-26 16:38:35,,1,46,12.1,2016
60542,2020-02-26 16:38:37,,1,51,12.4,2176
60543,2020-02-26 16:38:48,,1,70,12.7,2976
60544,2020-02-26 16:38:50,,1,72,12.6,3040
60545,2020-02-26 16:38:53,,1,74,12.6,3136
60546,2020-02-26 16:38:55,,1,75,12.0,3168
60547,2020-02-26 16:39:01,,1,75,10.3,3168
60548,2020-02-26 16:39:06,,1,71,10.3,3104
60549,2020-02-26 16:39:08,,1,73,9.8,3104
60550,2020-02-26 16:39:15,,1,67,9.3,2848
60551,2020-02-26 16:39:19,,1,65,8.5,2784
60552,2020-02-26 16:39:23,,1,68,8.0,2912
60553,2020-02-26 16:39:24,,1,69,7.9,2976
60554,2020-02-26 16:39:31,,1,72,6.5,3072
60555,2020-02-26 16:39:36,,1,73,6.2,3104
60556,2020-02-26 16:39:40,,1,71,5.1,2944
60557,2020-02-26 16:39:45,,1,69,4.7,2880
60558,2020-02-26 16:39:50,,1,63,5.1,2464
60559,2020-02-26 16:39:54,,1,51,5.1,2336
60560,2020-02-26 16:39:58,,1,55,4.9,2400
60561,2020-02-26 16:40:01,,1,61,4.8,2656
60562,2020-02-26 16:40:11,,1,60,4.8,2528
60563,2020-02-26 16:40:23,,1,16,5.7,832
60564,2020-02-26 16:40:25,,1,16,6.1,1568
60565,2020-02-26 16:40:28,,1,31,7.8,2944
60566,2020-02-26 16:40:35,,1,54,8.7,3200
60567,2020-02-26 16:40:51,,1,69,8.4,2976
60568,2020-02-26 16:41:03,,1,73,9.7,3136
60569,2020-02-26 16:41:21,,1,78,9.6,3328
60570,2020-02-26 16:42:28,,1,89,8.1,3264
60571,2020-02-26 16:42:34,,1,91,7.9,3328
60572,2020-02-26 16:43:36,,1,90,6.9,3296
60573,2020-02-26 16:43:48,,1,90,7.1,3296
60574,2020-02-26 16:44:15,,1,81,9.4,2976
60575,2020-02-26 16:44:21,,1,88,10.1,3200
60576,2020-02-26 16:44:33,,1,87,9.5,3168
60577,2020-02-26 16:45:04,,1,85,8.8,3104
60578,2020-02-26 16:45:13,,1,84,7.3,3072
60579,2020-02-26 16:45:21,,1,87,5.7,3168
60580,2020-02-26 16:45:29,,1,85,5.9,3072
60581,2020-02-26 16:46:18,,1,90,3.8,3296
60582,2020-02-26 16:47:38,,1,2,5.6,832
60583,2020-02-26 16:47:47,,1,14,5.8,2528
60584,2020-02-26 16:48:19,,1,66,3.3,2848
60585,2020-02-26 16:51:26,,1,9,5.1,1632
60586,2020-02-26 16:54:52,,1,8,20.0,1600
60587,2020-02-26 16:56:08,,1,8,11.0,1664
60588,2020-02-26 16:58:39,,1,4,4.0,1120
60589,2020-02-26 16:59:10,,1,5,1.8,992
60590,2020-02-26 16:59:36,,1,35,-0.9,1984
60591,2020-02-26 17:02:08,,1,4,-7.4,960
60592,2020-02-26 17:02:45,,1,5,-5.7,1056
60593,2020-02-26 17:03:37,,1,5,-3.7,928
60594,2020-02-26 17:04:05,,1,3,-3.1,864
60595,2020-02-26 17:04:16,,1,26,4.5,2784
60596,2020-02-26 17:04:42,,1,40,7.1,2720
60597,2020-02-26 17:05:33,,1,75,-0.9,2688
60598,2020-02-26 17:05:53,,1,69,-5.1,2592
60599,2020-02-26 17:06:14,,1,69,-1.5,2528
60600,2020-02-26 17:07:12,,1,70,-2.7,2496
60601,2020-02-26 17:07:29,,1,81,-4.0,2976
60602,2020-02-26 17:07:38,,1,81,-3.3,2944
60603,2020-02-26 17:07:43,,1,83,-1.7,3040
60604,2020-02-26 17:07:53,,1,80,4.5,2944
60605,2020-02-26 17:08:11,,1,58,15.6,2080
60606,2020-02-26 17:08:16,,1,65,18.4,2464
60607,2020-02-26 17:08:24,,1,61,18.1,2144
60608,2020-02-26 17:08:31,,1,33,16.8,832
60609,2020-02-26 17:08:43,,1,58,15.1,2464
60610,2020-02-26 17:08:49,,1,68,13.0,2880
60611,2020-02-26 17:08:52,,1,67,12.4,2848
60612,2020-02-26 17:09:00,,1,67,9.8,2816
60613,2020-02-26 17:09:03,,1,67,9.6,2880
60614,2020-02-26 17:09:12,,1,65,7.9,2816
60615,2020-02-26 17:09:16,,1,65,7.0,2784
60616,2020-02-26 17:09:18,,1,64,7.4,2720
60617,2020-02-26 17:09:22,,1,64,8.5,2720
60618,2020-02-26 17:09:41,,1,66,6.8,2784
60619,2020-02-26 17:09:53,,1,67,6.7,2880
60620,2020-02-26 17:10:04,,1,69,9.2,2912
60621,2020-02-26 17:10:24,,1,63,13.9,2656
60622,2020-02-26 17:10:28,,1,62,12.2,2592
60623,2020-02-26 17:10:34,,1,55,10.2,2176
60624,2020-02-26 17:11:34,,1,18,8.8,1920
60625,2020-02-26 17:11:41,,1,37,11.8,2112
60626,2020-02-26 17:11:48,,1,27,14.8,1216
60627,2020-02-26 17:12:20,,1,10,12.4,1888
60628,2020-02-26 17:14:42,,1,12,-2.2,1184
60629,2020-02-26 17:14:47,,1,10,-4.0,1280
60630,2020-02-26 17:14:50,,1,20,-5.7,1952
60631,2020-02-26 17:14:51,,1,27,-6.4,2496
60632,2020-02-26 17:15:08,,1,53,-9.3,2272
60633,2020-02-26 17:15:16,,1,39,-8.9,2368
60634,2020-02-26 17:15:37,,1,66,-2.2,2816
60635,2020-02-26 17:15:42,,1,66,1.2,2848
60636,2020-02-26 17:16:03,,1,67,0.7,2848
60637,2020-02-26 17:16:15,,1,59,-1.6,2528
60638,2020-02-26 17:16:22,,1,52,-2.7,2240
60639,2020-02-26 17:16:42,,1,51,-2.6,2208
60640,2020-02-26 17:16:48,,1,49,-1.9,2080
60641,2020-02-26 17:16:52,,1,48,-1.9,1984
60642,2020-02-26 17:16:54,,1,47,-1.5,1984
60643,2020-02-26 17:16:58,,1,53,-0.1,2240
60644,2020-02-26 17:17:00,,1,54,-0.2,2272
60645,2020-02-26 17:17:30,,1,68,12.3,2528
60646,2020-02-26 17:17:35,,1,75,11.4,2720
60647,2020-02-26 17:17:40,,1,79,9.4,2880
60648,2020-02-26 17:17:46,,1,82,8.1,3008
60649,2020-02-26 17:17:51,,1,84,5.5,3040
60650,2020-02-26 17:18:02,,1,86,4.0,3136
60651,2020-02-26 17:18:06,,1,86,3.8,3136
60652,2020-02-26 17:18:10,,1,85,4.2,3104
60653,2020-02-26 17:18:14,,1,85,4.1,3104
60654,2020-02-26 17:18:19,,1,85,2.1,3104
60655,2020-02-26 17:18:24,,1,82,-0.3,3008
60656,2020-02-26 17:18:30,,1,82,-1.0,2976
60657,2020-02-26 17:18:34,,1,81,-0.6,2944
60658,2020-02-26 17:18:44,,1,81,-0.2,2976
60659,2020-02-26 17:18:48,,1,82,0.1,2976
60660,2020-02-26 17:18:52,,1,84,2.2,3072
60661,2020-02-26 17:19:00,,1,84,9.4,3040
60662,2020-02-26 17:19:04,,1,84,11.4,3072
60663,2020-02-26 17:19:08,,1,85,12.6,3072
60664,2020-02-26 17:19:12,,1,84,13.6,3040
60665,2020-02-26 17:19:16,,1,85,14.7,3104
60666,2020-02-26 17:19:20,,1,88,15.0,3200
60667,2020-02-26 17:19:24,,1,89,15.4,3232
60668,2020-02-26 17:19:28,,1,91,15.3,3296
60669,2020-02-26 17:19:32,,1,92,14.1,3328
60670,2020-02-26 17:19:36,,1,92,12.7,3328
60671,2020-02-26 17:19:40,,1,90,11.6,3264
60672,2020-02-26 17:19:44,,1,91,10.1,3296
60673,2020-02-26 17:19:49,,1,91,8.0,3328
60674,2020-02-26 17:20:38,,1,86,-1.5,3136
60675,2020-02-26 17:21:07,,1,91,-3.1,3296
60676,2020-02-26 17:21:13,,1,88,-4.3,3264
60677,2020-02-26 17:21:20,,1,87,-6.9,3168
60678,2020-02-26 17:21:23,,1,87,-8.4,3168
60679,2020-02-26 17:21:29,,1,85,-9.8,3136
60680,2020-02-26 17:21:38,,1,84,-10.2,3104
60681,2020-02-26 17:21:42,,1,86,-10.9,3136
60682,2020-02-26 17:21:45,,1,86,-11.3,3136
60683,2020-02-26 17:21:49,,1,87,-9.4,3168
60684,2020-02-26 17:21:54,,1,86,-7.7,3104
60685,2020-02-26 17:21:59,,1,80,-3.4,2944
60686,2020-02-26 17:22:00,,1,81,-2.1,2912
60687,2020-02-26 17:22:02,,1,82,0.5,2944
60688,2020-02-26 17:22:04,,1,82,1.6,2976
60689,2020-02-26 17:22:11,,1,86,3.3,3136
60690,2020-02-26 17:22:21,,1,89,3.2,3264
60691,2020-02-26 17:22:27,,1,91,2.5,3296
60692,2020-02-26 17:22:34,,1,89,3.4,3264
60693,2020-02-26 17:22:41,,1,88,5.5,3200
60694,2020-02-26 17:22:48,,1,88,8.0,3200
60695,2020-02-26 17:23:02,,1,88,7.7,3200
60696,2020-02-26 17:23:08,,1,88,7.3,3232
60697,2020-02-26 17:23:15,,1,87,5.8,3168
60698,2020-02-26 17:23:25,,1,77,3.6,2784
60699,2020-02-26 17:23:30,,1,60,2.9,2080
60700,2020-02-26 17:23:43,,1,51,-3.1,2240
60701,2020-02-26 17:23:46,,1,49,-3.9,2112
60702,2020-02-26 17:23:48,,1,48,-4.3,2112
60703,2020-02-26 17:23:50,,1,53,-4.9,2208
60704,2020-02-26 17:23:52,,1,55,-5.7,2304
60705,2020-02-26 17:23:54,,1,59,-6.8,2464
60706,2020-02-26 17:25:44,,1,7,4.3,1152
60707,2020-02-26 17:26:38,,1,20,5.9,1888
60708,2020-02-26 17:27:04,,1,12,6.1,1216
60709,2020-02-26 17:27:23,,1,4,10.8,768
60710,2020-02-26 17:28:20,,1,19,11.8,1728
60711,2020-02-26 17:29:10,,1,9,7.6,896
60712,2020-02-26 17:29:42,,1,17,2.0,1600
60713,2020-02-26 17:30:16,,1,36,-1.2,2368
60714,2020-02-26 17:30:54,,1,34,-2.9,2016
60715,2020-02-26 17:32:02,,1,17,-0.8,1856
60716,2020-02-26 17:32:08,,1,43,0.0,2464
60717,2020-02-26 17:32:32,,1,15,-2.6,1088
60718,2020-02-26 17:32:36,,1,26,-4.5,2624
60719,2020-02-26 17:32:37,,1,32,-4.8,3200
60720,2020-02-26 17:32:43,,1,51,-6.0,3104
60721,2020-02-26 17:32:47,,1,57,-6.3,2496
60722,2020-02-26 17:32:55,,1,65,-3.8,2816
60723,2020-02-26 17:33:00,,1,70,-0.5,2976
60724,2020-02-26 17:33:04,,1,71,0.9,3008
60725,2020-02-26 17:33:07,,1,70,2.0,2976
60726,2020-02-26 17:33:11,,1,69,0.2,2976
60727,2020-02-26 17:33:15,,1,72,-3.3,3072
60728,2020-02-26 17:33:20,,1,70,-6.5,2976
60729,2020-02-26 17:33:33,,1,63,-9.2,2720
60730,2020-02-26 17:35:47,,1,18,-5.0,2112
60731,2020-02-26 17:35:49,,1,29,-5.6,3040
60732,2020-02-26 17:35:53,,1,44,-5.1,2624
60733,2020-02-26 17:37:05,,1,19,0.7,2080
60734,2020-02-26 17:37:07,,1,25,0.8,1600
60735,2020-02-26 17:37:10,,1,37,0.9,2272
60736,2020-02-26 17:37:25,,1,4,0.9,992
60737,2020-02-26 17:37:29,,1,13,2.8,1664
60738,2020-02-26 17:37:36,,1,17,4.7,2048
60739,2020-02-26 17:37:55,,1,7,5.0,1952
60740,2020-02-26 17:39:40,,0,11,5.3,0
60741,2020-02-27 09:42:26,,0,0,5.0,0
60742,2020-02-27 10:07:08,,1,18,11.1,1920
60743,2020-02-27 10:07:18,,1,30,11.3,1792
60744,2020-02-27 10:07:35,,1,24,11.8,2304
60745,2020-02-27 10:07:40,,1,23,10.8,2016
60746,2020-02-27 10:07:42,,1,17,10.7,1696
60747,2020-02-27 10:07:44,,1,25,10.9,2368
60748,2020-02-27 10:07:48,,1,35,11.2,2080
60749,2020-02-27 10:07:54,,1,21,13.8,1120
60750,2020-02-27 10:07:56,,1,25,14.3,2336
60751,2020-02-27 10:08:03,,1,39,14.8,2080
60752,2020-02-27 10:08:09,,1,20,15.1,1056
60753,2020-02-27 10:08:16,,1,12,16.0,2688
60754,2020-02-27 10:08:20,,1,30,15.6,1952
60755,2020-02-27 10:08:34,,1,46,17.0,1888
60756,2020-02-27 10:08:55,,1,62,19.8,2656
60757,2020-02-27 10:09:18,,1,70,24.5,3040
60758,2020-02-27 10:09:21,,1,71,24.6,3040
60759,2020-02-27 10:09:33,,1,73,24.5,3104
60760,2020-02-27 10:09:36,,1,70,25.8,2976
60761,2020-02-27 10:09:39,,1,70,26.1,3104
60762,2020-02-27 10:09:42,,1,73,25.8,3136
60763,2020-02-27 10:09:45,,1,73,26.6,3040
60764,2020-02-27 10:09:48,,1,68,26.9,2912
60765,2020-02-27 10:09:52,,1,67,22.8,2784
60766,2020-02-27 10:09:57,,1,44,17.3,1728
60767,2020-02-27 10:10:02,,1,23,12.1,992
60768,2020-02-27 10:10:04,,1,21,11.4,2112
60769,2020-02-27 10:10:06,,1,25,11.0,2560
60770,2020-02-27 10:10:08,,1,33,10.6,3008
60771,2020-02-27 10:10:18,,1,41,9.4,2336
60772,2020-02-27 10:10:23,,1,20,8.8,864
60773,2020-02-27 10:10:28,,1,4,6.9,2016
60774,2020-02-27 10:10:32,,1,24,6.1,2400
60775,2020-02-27 10:10:36,,1,34,5.5,2016
60776,2020-02-27 10:10:40,,1,48,5.9,2816
60777,2020-02-27 10:10:45,,1,50,5.0,2080
60778,2020-02-27 10:10:48,,1,49,4.6,2048
60779,2020-02-27 10:10:50,,1,47,4.7,2016
60780,2020-02-27 10:10:52,,1,46,4.5,2016
60781,2020-02-27 10:10:54,,1,50,4.4,2112
60782,2020-02-27 10:10:57,,1,51,5.3,2176
60783,2020-02-27 10:11:35,,1,20,12.7,1408
60784,2020-02-27 10:11:36,,1,24,12.2,1536
60785,2020-02-27 10:11:39,,1,30,11.7,2144
60786,2020-02-27 10:11:47,,1,54,10.4,2464
60787,2020-02-27 10:11:55,,1,71,13.3,1184
60788,2020-02-27 10:12:22,,1,62,12.7,2208
60789,2020-02-27 10:12:24,,1,58,12.4,2080
60790,2020-02-27 10:12:29,,1,50,12.7,1792
60791,2020-02-27 10:12:37,,1,29,13.0,832
60792,2020-02-27 10:12:49,,1,8,13.5,1536
60793,2020-02-27 10:12:56,,1,6,13.0,1120
60794,2020-02-27 10:13:16,,1,3,10.9,864
60795,2020-02-27 10:13:34,,1,50,7.4,2144
60796,2020-02-27 10:13:51,,1,65,16.5,2752
60797,2020-02-27 10:13:57,,1,65,15.4,2752
60798,2020-02-27 10:14:17,,1,41,3.7,1248
60799,2020-02-27 10:14:19,,1,37,3.4,1568
60800,2020-02-27 10:14:21,,1,34,2.8,2016
60801,2020-02-27 10:14:23,,1,38,2.4,2304
60802,2020-02-27 10:14:27,,1,46,3.3,2816
60803,2020-02-27 10:14:49,,1,66,12.1,2464
60804,2020-02-27 10:14:57,,1,75,13.9,2752
60805,2020-02-27 10:15:09,,1,77,17.6,2816
60806,2020-02-27 10:15:16,,1,80,17.7,2880
60807,2020-02-27 10:15:24,,1,82,19.8,2976
60808,2020-02-27 10:15:30,,1,83,20.8,3040
60809,2020-02-27 10:15:37,,1,84,22.3,3040
60810,2020-02-27 10:15:44,,1,84,23.6,3072
60811,2020-02-27 10:15:50,,1,83,26.4,3040
60812,2020-02-27 10:15:58,,1,83,26.9,3008
60813,2020-02-27 10:16:15,,1,52,29.2,1856
60814,2020-02-27 10:16:23,,1,45,30.4,1984
60815,2020-02-27 10:16:27,,1,54,29.6,2336
60816,2020-02-27 10:16:30,,1,58,28.7,2464
60817,2020-02-27 10:16:33,,1,59,27.5,2464
60818,2020-02-27 10:16:36,,1,52,26.2,2080
60819,2020-02-27 10:16:39,,1,43,25.3,1792
60820,2020-02-27 10:16:41,,1,43,24.7,1856
60821,2020-02-27 10:16:43,,1,43,24.4,1792
60822,2020-02-27 10:16:45,,1,43,23.3,1856
60823,2020-02-27 10:16:47,,1,46,22.2,1984
60824,2020-02-27 10:16:49,,1,49,20.8,2048
60825,2020-02-27 10:16:51,,1,51,18.6,2144
60826,2020-02-27 10:16:53,,1,51,16.8,2144
60827,2020-02-27 10:16:55,,1,53,15.2,2272
60828,2020-02-27 10:16:57,,1,55,14.3,2400
60829,2020-02-27 10:17:04,,1,69,13.5,2976
60830,2020-02-27 10:17:08,,1,69,12.5,2528
60831,2020-02-27 10:17:12,,1,72,12.8,2656
60832,2020-02-27 10:17:16,,1,76,13.9,2816
60833,2020-02-27 10:17:19,,1,79,13.8,2880
60834,2020-02-27 10:17:22,,1,80,13.1,2912
60835,2020-02-27 10:17:26,,1,80,12.6,2912
60836,2020-02-27 10:17:30,,1,77,12.1,2784
60837,2020-02-27 10:17:36,,1,79,11.6,2880
60838,2020-02-27 10:17:42,,1,79,10.6,2848
60839,2020-02-27 10:17:48,,1,77,10.7,2784
60840,2020-02-27 10:17:56,,1,75,9.6,2752
60841,2020-02-27 10:18:06,,1,75,10.0,2752
60842,2020-02-27 10:18:13,,1,83,11.5,3008
60843,2020-02-27 10:18:23,,1,84,15.3,3104
60844,2020-02-27 10:18:31,,1,82,16.6,2976
60845,2020-02-27 10:19:38,,1,80,18.5,2912
60846,2020-02-27 10:19:42,,1,79,20.7,2848
60847,2020-02-27 10:19:47,,1,79,22.9,2880
60848,2020-02-27 10:19:52,,1,79,24.2,2880
60849,2020-02-27 10:19:56,,1,80,25.7,2944
60850,2020-02-27 10:20:04,,1,81,27.4,2976
60851,2020-02-27 10:20:08,,1,82,26.3,2976
60852,2020-02-27 10:20:12,,1,82,25.9,3008
60853,2020-02-27 10:20:17,,1,81,24.8,2944
60854,2020-02-27 10:20:21,,1,75,23.8,2656
60855,2020-02-27 10:20:26,,1,67,21.8,2432
60856,2020-02-27 10:20:31,,1,67,20.0,2464
60857,2020-02-27 10:20:36,,1,75,18.1,2752
60858,2020-02-27 10:20:41,,1,77,15.2,2848
60859,2020-02-27 10:20:46,,1,79,13.3,2880
60860,2020-02-27 10:21:05,,1,76,8.6,2784
60861,2020-02-27 10:21:10,,1,74,8.7,2688
60862,2020-02-27 10:21:15,,1,73,8.9,2656
60863,2020-02-27 10:21:20,,1,75,8.6,2720
60864,2020-02-27 10:21:26,,1,73,7.6,2656
60865,2020-02-27 10:21:31,,1,71,7.7,2592
60866,2020-02-27 10:21:37,,1,70,9.3,2560
60867,2020-02-27 10:21:43,,1,72,12.4,2624
60868,2020-02-27 10:21:50,,1,73,14.6,2656
60869,2020-02-27 10:21:56,,1,73,16.6,2688
60870,2020-02-27 10:22:05,,1,75,18.8,2752
60871,2020-02-27 10:22:11,,1,75,18.8,2720
60872,2020-02-27 10:22:19,,1,68,19.0,2496
60873,2020-02-27 10:22:28,,1,61,23.5,2208
60874,2020-02-27 10:22:35,,1,55,25.8,1984
60875,2020-02-27 10:22:37,,1,55,25.4,1984
60876,2020-02-27 10:22:39,,1,55,24.5,1952
60877,2020-02-27 10:22:41,,1,54,23.2,1920
60878,2020-02-27 10:22:43,,1,55,21.7,1952
60879,2020-02-27 10:22:46,,1,55,19.7,1824
60880,2020-02-27 10:22:49,,1,46,17.2,1664
60881,2020-02-27 10:22:51,,1,45,15.1,1600
60882,2020-02-27 10:22:53,,1,43,13.7,1568
60883,2020-02-27 10:22:55,,1,43,12.0,1504
60884,2020-02-27 10:22:57,,1,43,10.9,1088
60885,2020-02-27 10:22:59,,1,44,10.7,1856
60886,2020-02-27 10:23:02,,1,48,10.0,2016
60887,2020-02-27 10:23:04,,1,48,9.6,2080
60888,2020-02-27 10:23:06,,1,49,9.4,2112
60889,2020-02-27 10:23:09,,1,54,10.2,2272
60890,2020-02-27 10:23:14,,1,59,10.4,2496
60891,2020-02-27 10:23:25,,1,61,9.3,2624
60892,2020-02-27 10:23:28,,1,63,9.6,2752
60893,2020-02-27 10:23:31,,1,66,9.8,2816
60894,2020-02-27 10:23:35,,1,68,9.8,2880
60895,2020-02-27 10:23:47,,1,69,8.7,2976
60896,2020-02-27 10:23:54,,1,68,7.9,2912
60897,2020-02-27 10:24:07,,1,68,8.1,2912
60898,2020-02-27 10:24:13,,1,69,10.0,2976
60899,2020-02-27 10:24:24,,1,68,15.0,2912
60900,2020-02-27 10:24:34,,1,69,13.2,2976
60901,2020-02-27 10:24:39,,1,69,9.9,2976
60902,2020-02-27 10:24:57,,1,68,2.6,2656
60903,2020-02-27 10:26:30,,1,12,3.8,2848
60904,2020-02-27 10:26:33,,1,22,3.9,2528
60905,2020-02-27 10:26:43,,1,51,6.0,2208
60906,2020-02-27 10:32:54,,1,13,9.7,1600
60907,2020-02-27 10:33:05,,1,44,10.6,2752
60908,2020-02-27 10:33:15,,1,62,13.1,2688
60909,2020-02-27 10:33:21,,1,66,16.6,2784
60910,2020-02-27 10:33:27,,1,62,19.1,2656
60911,2020-02-27 10:33:46,,1,65,11.7,2784
60912,2020-02-27 10:33:54,,1,65,10.9,2816
60913,2020-02-27 10:33:59,,1,67,9.9,2848
60914,2020-02-27 10:34:10,,1,69,8.0,2944
60915,2020-02-27 10:34:24,,1,70,9.6,3008
60916,2020-02-27 10:34:26,,1,71,9.4,3040
60917,2020-02-27 10:34:29,,1,72,8.7,3040
60918,2020-02-27 10:34:32,,1,70,8.5,3040
60919,2020-02-27 10:34:50,,1,60,13.0,2560
60920,2020-02-27 10:34:53,,1,59,13.7,2592
60921,2020-02-27 10:34:55,,1,59,14.1,2528
60922,2020-02-27 10:34:58,,1,57,14.0,2368
60923,2020-02-27 10:35:05,,1,57,10.2,2560
60924,2020-02-27 10:35:15,,1,67,6.7,2752
60925,2020-02-27 10:35:25,,1,48,4.6,2112
60926,2020-02-27 10:35:52,,1,75,8.8,2752
60927,2020-02-27 10:36:07,,1,76,3.6,2752
60928,2020-02-27 10:38:11,,1,52,6.0,3232
60929,2020-02-27 10:38:32,,1,77,10.0,2848
60930,2020-02-27 10:38:58,,1,85,11.3,3136
60931,2020-02-27 10:39:15,,1,91,10.6,3328
60932,2020-02-27 10:39:37,,1,79,10.3,2784
